OrderID,OrderItemID,OrderTime,OrderQty,ProductID,CustID,GeoID,WhID,ShipTime,ModeID,ShipSchedule,GrossSales,DiscPc,Profit,CalID
556,1389,2016-04-01 17:13:00,2,5,7838,3,1,2016-04-05,2,1,80,0.01,97,16
556,1390,2016-11-28 3:24:00,1,9,7838,3,1,2016-12-02,2,1,300,0.02,150,23
558,1395,2017-08-18 1:48:00,1,7,4562,3,1,2017-08-24,2,1,400,0.04,200,32
575,1418,2015-01-09 9:05:00,1,1,2873,1,1,2015-01-15,3,2,60,0.07,147,1
575,1419,2015-01-09 9:05:00,5,3,2873,1,1,2015-01-15,3,2,250,0.16,125,1
593,1453,2015-01-09 15:24:00,1,9,6667,14,1,2017-04-02,1,4,300,0.2,150,1
593,1454,2015-01-09 15:24:00,3,1,6667,14,1,2015-01-13,1,4,180,0.17,147,1
593,1455,2015-01-09 15:24:00,1,6,6667,14,1,2015-01-13,1,4,130,0.05,65,1
595,1458,2015-01-09 16:06:00,1,7,3531,14,2,2015-01-15,1,4,400,0.17,200,1
595,1459,2015-01-09 16:06:00,5,5,3531,14,2,2015-01-15,1,4,200,0.09,97,1
595,1460,2015-01-09 16:06:00,1,6,3531,14,2,2015-01-15,1,4,130,0.04,65,1
595,1461,2015-01-09 16:06:00,1,6,3531,14,2,2015-01-15,1,4,130,0.03,65,1
596,1462,2015-01-09 16:27:00,1,8,8352,14,2,2015-01-11,1,4,200,0.02,100,1
596,1463,2015-11-11 6:34:00,1,6,8352,14,2,2015-11-17,1,4,130,0.02,65,11
596,1464,2015-01-09 16:27:00,1,7,8352,14,2,2015-01-11,1,4,400,0.16,200,1
613,1494,2015-01-12 15:55:00,1,6,460,3,2,2015-01-18,1,4,130,0.18,65,1
613,1495,2015-01-09 22:24:00,2,18,460,3,2,2015-01-13,1,4,64,0.2,73,1
613,1496,2015-12-09 13:32:00,5,5,460,3,2,2015-12-13,1,4,200,0.07,97,12
615,1502,2017-03-09 1:41:00,5,2,2827,1,1,2017-03-12,1,4,250,0.15,125,27
615,1503,2015-01-09 23:06:00,1,28,2827,1,1,2015-01-15,1,4,18,0.1,42,1
616,1504,2015-01-09 23:27:00,2,1,11330,1,2,2015-08-31,1,4,120,0.18,147,1
616,1505,2015-02-22 16:02:00,1,5,11330,1,2,2015-02-24,1,4,40,0.17,97,2
618,1506,2015-01-10 0:09:00,1,3,12037,6,1,2015-01-14,1,4,50,0.15,125,1
618,1507,2015-01-10 0:09:00,1,1,12037,6,1,2015-01-14,1,4,60,0.04,147,1
618,1508,2015-01-10 0:09:00,5,1,12037,6,1,2015-01-14,1,4,300,0.03,147,1
618,1509,2015-01-10 0:09:00,1,8,12037,6,1,2016-08-24,1,4,200,0.18,100,1
618,1510,2015-01-10 0:09:00,1,6,12037,6,1,2015-01-14,1,4,130,0.17,65,1
633,1551,2015-01-21 13:38:00,1,7,12249,3,2,2017-01-26,1,4,400,0.05,200,1
633,1552,2015-01-10 5:25:00,2,2,12249,3,2,2015-01-14,1,4,100,0.15,125,1
636,1554,2015-01-10 6:28:00,1,8,10371,4,2,2015-01-12,1,4,200,0.13,100,1
636,1555,2015-01-10 6:28:00,5,1,10371,4,2,2015-01-12,1,4,300,0.01,147,1
636,1556,2016-03-12 6:23:00,3,5,10371,4,2,2016-03-15,1,4,120,0.04,97,15
636,1557,2015-01-10 6:28:00,1,9,10371,4,2,2015-01-12,1,4,300,0.09,150,1
636,1558,2015-01-10 6:28:00,1,8,10371,4,2,2015-01-12,1,4,200,0.12,100,1
638,1561,2015-01-10 7:10:00,1,4,3626,16,2,2015-01-14,1,4,100,0.09,245,1
638,1562,2017-06-08 20:39:00,1,6,3626,16,2,2017-06-14,1,4,130,0.07,65,30
653,1599,2015-01-10 12:25:00,5,3,10473,5,1,2015-01-14,3,2,250,0.05,125,1
655,1603,2015-01-10 13:07:00,1,8,1206,14,1,2015-01-12,2,1,200,0.02,100,1
655,1604,2015-01-10 13:07:00,1,2,1206,14,1,2015-01-12,2,1,50,0.16,125,1
655,1605,2015-01-10 13:07:00,4,2,1206,14,1,2015-01-12,2,1,200,0.2,125,1
655,1606,2015-01-10 13:07:00,1,6,1206,14,1,2015-01-12,2,1,130,NULL,65,1
656,1607,2015-01-10 13:28:00,1,6,1646,14,2,2016-10-14,1,4,130,0.25,65,1
656,1608,2016-07-06 2:01:00,5,1,1646,14,2,2016-07-08,1,4,300,NULL,147,19
656,1609,2015-01-10 13:28:00,4,3,1646,14,2,2015-01-12,1,4,200,NULL,125,1
673,1651,2015-01-10 19:25:00,5,4,2157,5,2,2015-01-14,1,4,500,0.25,245,1
673,1652,2015-01-10 19:25:00,4,10,2157,5,2,2015-01-14,1,4,120,0.04,68,1
675,1656,2015-01-10 20:07:00,1,7,3414,5,1,2015-01-16,1,4,400,0.16,200,1
675,1657,2017-06-25 7:50:00,1,6,3414,5,1,2017-06-29,1,4,130,0.1,65,30
676,1658,2015-01-10 20:28:00,1,7,5653,5,2,2015-01-12,1,4,400,0.15,200,1
676,1659,2015-01-10 20:28:00,2,26,5653,5,2,2015-01-24,1,4,60,0.03,55,1
678,1665,2015-01-10 21:11:00,5,4,9667,10,2,2015-01-14,1,4,500,0.18,245,1
693,1699,2015-01-11 2:26:00,1,9,10081,10,2,2015-04-24,1,4,300,0.17,150,1
695,1703,2015-01-11 3:08:00,4,2,12224,3,2,2015-01-17,1,4,200,0.17,125,1
695,1704,2015-01-11 3:08:00,1,8,12224,3,2,2015-01-17,1,4,200,0.17,100,1
695,1705,2015-08-27 13:40:00,1,6,12224,3,2,2015-07-15,1,4,130,0.02,65,8
695,1706,2015-01-11 3:08:00,2,1,12224,3,2,2015-11-26,1,4,120,0.05,147,1
695,1707,2015-01-11 3:08:00,1,7,12224,3,2,2015-01-17,1,4,400,0.09,200,1
696,1708,2015-01-11 3:29:00,1,8,11166,3,1,2015-01-13,1,4,200,0.16,100,1
696,1709,2015-01-11 3:29:00,1,6,11166,3,1,2015-01-13,1,4,130,0.01,65,1
696,1710,2015-01-12 14:31:00,3,5,11166,3,1,2015-01-14,1,4,120,0.01,97,1
698,1715,2016-04-21 14:23:00,1,7,5283,3,2,2016-04-23,2,1,400,0.07,200,16
698,1716,2015-01-11 4:11:00,2,16,5283,3,2,2015-02-04,2,1,40,0.04,44,1
698,1717,2015-12-06 5:18:00,2,31,5283,3,2,2016-03-10,2,1,50,0.07,55,12
715,1757,2015-01-11 10:08:00,5,5,864,6,2,2015-01-17,1,4,200,0.03,97,1
715,1758,2015-05-31 4:41:00,2,2,864,6,2,2015-06-02,1,4,100,0.07,125,5
715,1759,2017-07-04 16:24:00,1,6,864,6,2,2017-07-09,1,4,130,0.18,65,31
715,1760,2015-01-11 10:08:00,5,3,864,6,2,2015-01-17,1,4,250,0.03,125,1
715,1761,2016-07-09 8:09:00,5,1,864,6,2,2016-07-14,1,4,300,0.17,147,19
716,1762,2015-01-11 10:29:00,2,3,2581,3,2,2015-01-13,1,4,100,0.12,125,1
716,1763,2016-03-21 5:30:00,5,3,2581,3,2,2016-03-23,1,4,250,0.02,125,15
735,1808,2015-01-11 17:09:00,1,6,9142,3,1,2015-01-17,1,4,130,0.12,65,1
736,1809,2015-08-13 23:51:00,3,30,8536,3,2,2015-08-18,1,4,45,0.16,36,8
736,1810,2015-01-11 17:30:00,3,2,8536,3,2,2015-01-13,1,4,150,0.17,125,1
736,1811,2015-01-11 17:30:00,1,7,8536,3,2,2015-01-13,1,4,400,0.12,200,1
738,1813,2015-01-11 18:12:00,4,1,10042,1,2,2015-01-15,1,4,240,0.17,147,1
738,1814,2015-01-11 18:12:00,1,9,10042,1,2,2015-01-15,1,4,300,0.04,150,1
738,1815,2015-03-19 7:04:00,1,34,10042,1,2,2015-03-19,1,4,22,0.16,36,3
738,1816,2015-02-24 15:41:00,1,5,10042,1,2,2015-02-26,1,4,40,0.16,97,2
738,1817,2015-01-11 18:12:00,1,6,10042,1,2,2015-01-15,1,4,130,0.1,65,1
753,1850,2015-01-11 23:27:00,5,33,5094,3,2,2015-01-13,2,1,80,0.01,31,1
753,1851,2015-01-11 23:27:00,4,3,5094,3,2,2015-01-13,2,1,200,0.17,125,1
753,1852,2015-01-11 23:27:00,4,2,5094,3,2,2015-01-13,2,1,200,0.16,125,1
753,1853,2015-01-11 23:27:00,1,7,5094,3,2,2015-01-13,2,1,400,0.02,200,1
753,1854,2015-01-11 23:27:00,5,3,5094,3,2,2015-01-13,2,1,250,0.25,125,1
755,1856,2015-01-12 0:09:00,2,4,1478,3,2,2015-06-29,2,1,200,0.04,245,1
755,1857,2015-12-26 2:49:00,3,27,1478,3,2,2016-04-01,2,1,75,0.12,58,12
755,1858,2015-01-12 0:09:00,1,9,1478,3,2,2015-01-14,2,1,300,0.01,150,1
756,1859,2015-01-12 0:30:00,1,7,8441,8,2,2015-01-27,2,1,400,0.01,200,1
756,1860,2015-01-12 0:30:00,1,7,8441,8,2,2015-02-01,2,1,400,NULL,200,1
756,1861,2015-01-12 0:30:00,3,4,8441,8,2,2015-01-14,2,1,300,0.25,245,1
756,1862,2015-01-12 0:30:00,2,1,8441,8,2,2015-01-14,2,1,120,NULL,147,1
758,1866,2015-02-11 5:01:00,1,8,1244,8,2,2015-02-13,2,1,200,0.03,100,2
758,1867,2015-02-08 4:30:00,1,6,1244,8,2,2015-02-11,2,1,130,0.06,65,2
758,1868,2015-01-12 1:12:00,5,1,1244,8,2,2015-01-14,2,1,300,0.15,147,1
758,1869,2015-01-12 1:12:00,1,5,1244,8,2,2015-01-14,2,1,40,0.15,97,1
773,1907,2015-01-12 6:27:00,1,7,10414,3,2,2015-01-16,1,4,400,0.12,200,1
776,1912,2016-11-06 17:26:00,2,1,3180,3,2,2016-11-08,3,2,120,0.25,147,23
776,1913,2015-01-12 7:31:00,3,3,3180,3,2,2015-01-14,3,2,150,0.06,125,1
778,1917,2015-01-12 8:13:00,4,2,5759,6,1,2015-01-16,3,2,200,0.15,125,1
778,1918,2015-01-12 8:13:00,2,1,5759,6,1,2015-01-16,3,2,120,0.2,147,1
778,1919,2015-01-12 8:13:00,1,8,5759,6,1,2015-01-16,3,2,200,NULL,100,1
778,1920,2015-03-20 20:54:00,5,3,5759,6,1,2016-07-27,3,2,250,0.18,125,3
793,1959,2015-01-12 13:28:00,1,6,11007,17,1,2015-01-16,3,2,130,0.01,65,1
793,1960,2015-01-12 13:28:00,1,50,11007,17,1,2015-01-16,3,2,20,0.04,47,1
793,1961,2015-01-12 13:28:00,1,6,11007,17,1,2015-01-16,3,2,130,NULL,65,1
793,1962,2015-01-12 13:28:00,5,26,11007,17,1,2015-12-24,3,2,150,0.13,55,1
793,1963,2015-01-19 13:17:00,4,2,11007,17,1,2015-01-22,3,2,200,0.12,125,1
795,1966,2015-01-12 14:10:00,2,5,7219,8,2,2015-02-04,3,2,80,NULL,97,1
795,1967,2015-07-31 12:50:00,3,3,7219,8,2,2015-08-03,3,2,150,0.05,125,7
795,1968,2015-01-12 14:10:00,1,8,7219,8,2,2015-01-18,3,2,200,0.17,100,1
796,1969,2015-01-18 11:21:00,3,5,11292,8,1,2015-01-22,1,4,120,0.2,97,1
798,1973,2016-02-22 18:51:00,4,1,8709,3,2,2016-02-24,1,4,240,0.06,147,14
798,1974,2015-01-12 15:13:00,1,8,8709,3,2,2015-01-16,1,4,200,0.16,100,1
798,1975,2015-01-12 15:13:00,1,24,8709,3,2,2015-01-16,1,4,30,0.01,71,1
798,1976,2016-04-24 18:04:00,1,2,8709,3,2,2016-04-26,1,4,50,0.06,125,16
813,2017,2015-01-12 20:28:00,4,1,2027,15,2,2015-02-12,1,4,240,0.04,147,1
813,2018,2015-03-01 23:12:00,3,2,2027,15,2,2015-03-06,1,4,150,0.1,125,3
813,2019,2015-01-12 20:28:00,1,9,2027,15,2,2015-01-16,1,4,300,0.04,150,1
813,2020,2015-03-21 15:28:00,5,3,2027,15,2,2016-02-02,1,4,250,0.15,125,3
815,2024,2015-01-12 21:10:00,5,33,11713,13,2,2015-01-13,4,3,80,NULL,31,1
815,2025,2015-01-12 21:10:00,5,3,11713,13,2,2015-01-13,4,3,250,0.13,125,1
815,2026,2015-01-12 21:10:00,5,3,11713,13,2,2015-01-13,4,3,250,0.12,125,1
815,2027,2016-06-25 13:46:00,5,1,11713,13,2,2016-06-27,4,3,300,0.1,147,18
815,2028,2017-02-20 22:54:00,1,2,11713,13,2,2017-02-24,4,3,50,0.03,125,26
816,2029,2015-01-12 21:31:00,2,2,794,13,2,2016-05-22,4,3,100,0.13,125,1
816,2030,2015-02-10 20:15:00,4,4,794,13,2,2015-01-17,4,3,400,0.15,245,2
816,2031,2015-01-12 21:31:00,4,1,794,13,2,2015-01-13,4,3,240,0.03,147,1
816,2032,2015-01-12 21:31:00,1,9,794,13,2,2015-01-13,4,3,300,0.03,150,1
816,2033,2015-01-12 21:31:00,1,8,794,13,2,2015-01-13,4,3,200,0.07,100,1
818,2035,2015-01-12 22:13:00,4,1,8459,13,1,2017-05-27,2,1,240,0.02,147,1
818,2036,2015-01-12 22:13:00,5,1,8459,13,1,2015-01-14,2,1,300,0.07,147,1
818,2037,2015-01-12 22:13:00,2,1,8459,13,1,2015-01-14,2,1,120,0.13,147,1
818,2038,2015-01-12 22:13:00,4,4,8459,13,1,2015-01-14,2,1,400,0.13,245,1
836,2078,2015-01-13 4:32:00,1,8,2372,3,1,2015-01-15,3,2,200,0.01,100,1
836,2079,2015-01-13 4:32:00,4,2,2372,3,1,2015-01-15,3,2,200,0.06,125,1
836,2080,2015-01-13 4:32:00,1,8,2372,3,1,2015-01-15,3,2,200,NULL,100,1
836,2081,2015-01-13 4:32:00,5,3,2372,3,1,2015-01-15,3,2,250,0.09,125,1
853,2116,2015-01-13 10:29:00,4,3,5542,3,1,2015-01-17,1,4,200,0.03,125,1
853,2117,2015-01-13 10:29:00,1,9,5542,3,1,2015-01-17,1,4,300,0.25,150,1
853,2118,2016-03-25 19:31:00,1,7,5542,3,1,2016-03-31,1,4,400,0.16,200,15
853,2119,2015-01-13 10:29:00,4,50,5542,3,1,2015-01-17,1,4,80,0.18,47,1
855,2124,2015-01-13 11:11:00,5,2,4535,3,2,2015-01-19,3,2,250,0.16,125,1
855,2125,2015-01-03 1:23:00,1,6,4535,3,2,2015-01-06,3,2,130,0.02,65,1
855,2126,2015-01-13 11:11:00,2,3,4535,3,2,2015-01-19,3,2,100,0.07,125,1
855,2127,2016-11-17 6:44:00,4,2,4535,3,2,2016-11-22,3,2,200,0.05,125,23
856,2128,2015-01-13 11:32:00,1,8,9876,3,1,2015-01-15,3,2,200,0.2,100,1
856,2129,2015-01-13 11:32:00,1,9,9876,3,1,2015-01-15,3,2,300,0.2,150,1
856,2130,2016-11-28 13:33:00,1,7,9876,3,1,2016-11-30,3,2,400,0.15,200,23
856,2131,2015-01-13 11:32:00,1,6,9876,3,1,2015-01-15,3,2,130,0.01,65,1
856,2132,2015-01-13 11:32:00,3,2,9876,3,1,2015-01-15,3,2,150,0.04,125,1
858,2134,2015-01-26 23:57:00,2,2,9137,3,2,2016-04-23,1,4,100,0.12,125,1
875,2185,2015-03-21 20:44:00,1,27,8330,1,2,2015-03-24,1,4,25,0.02,58,3
878,2189,2016-04-23 14:23:00,3,2,207,11,1,2016-04-26,1,4,150,NULL,125,16
878,2190,2016-02-22 2:02:00,5,3,207,11,1,2016-02-24,1,4,250,0.03,125,14
878,2191,2015-01-13 19:15:00,4,2,207,11,1,2015-01-17,1,4,200,0.04,125,1
878,2192,2015-01-13 19:15:00,1,8,207,11,1,2015-01-17,1,4,200,0.12,100,1
878,2193,2016-02-26 7:17:00,5,3,207,11,1,2016-02-29,1,4,250,0.02,125,14
893,2227,2015-03-18 18:48:00,1,6,3106,11,2,2015-03-20,2,1,130,0.09,65,3
893,2228,2015-01-14 0:30:00,1,1,3106,11,2,2015-01-16,2,1,60,0.01,147,1
895,2232,2015-01-14 1:12:00,1,6,7575,11,2,2015-01-16,2,1,130,0.07,65,1
895,2233,2015-01-14 1:12:00,3,4,7575,11,2,2015-01-16,2,1,300,0.16,245,1
898,2238,2015-01-14 2:15:00,4,27,5271,6,2,2015-01-18,1,4,100,0.05,58,1
898,2239,2015-01-14 2:15:00,1,7,5271,6,2,2015-01-18,1,4,400,0.25,200,1
898,2240,2015-02-22 2:43:00,5,5,5271,6,2,2015-02-24,1,4,200,0.18,97,2
913,2270,2015-01-14 7:30:00,1,9,6408,5,1,2015-01-18,1,4,300,0.02,150,1
913,2271,2015-01-14 7:30:00,1,7,6408,5,1,2015-01-18,1,4,400,0.13,200,1
913,2272,2015-01-14 7:30:00,1,1,6408,5,1,2015-01-18,1,4,60,NULL,147,1
913,2273,2016-05-12 11:44:00,1,6,6408,5,1,2016-05-14,1,4,130,0.01,65,17
913,2274,2015-01-14 7:30:00,1,1,6408,5,1,2015-01-18,1,4,60,0.25,147,1
915,2279,2015-01-14 8:12:00,5,1,8495,3,2,2015-01-20,3,2,300,NULL,147,1
915,2280,2017-02-19 9:04:00,3,49,8495,3,2,2017-02-25,3,2,96,0.03,69,26
916,2281,2015-01-14 8:33:00,1,8,48,3,2,2015-01-16,1,4,200,0.02,100,1
916,2282,2015-11-02 15:51:00,2,2,48,3,2,2015-11-08,1,4,100,0.07,125,11
916,2283,2015-01-14 8:33:00,1,6,48,3,2,2015-01-16,1,4,130,NULL,65,1
916,2284,2016-02-24 19:54:00,3,3,48,3,2,2016-02-26,1,4,150,0.04,125,14
918,2289,2015-01-14 9:15:00,2,1,780,1,1,2015-01-18,1,4,120,0.04,147,1
918,2290,2015-01-14 9:15:00,2,2,780,1,1,2015-01-18,1,4,100,0.06,125,1
918,2291,2015-01-14 9:15:00,4,2,780,1,1,2015-01-18,1,4,200,0.25,125,1
918,2292,2015-01-14 9:15:00,4,3,780,1,1,2015-01-18,1,4,200,0.25,125,1
933,2335,2015-01-14 14:31:00,4,3,446,9,2,2015-01-16,2,1,200,0.16,125,1
933,2336,2015-01-14 14:31:00,1,4,446,9,2,2015-01-16,2,1,100,0.17,245,1
935,2341,2015-02-10 5:32:00,1,3,10086,9,2,2015-02-17,3,2,50,0.12,125,2
935,2342,2015-01-14 15:13:00,3,53,10086,9,2,2015-01-20,3,2,84,0.05,60,1
935,2343,2016-12-03 19:20:00,2,2,10086,9,2,2016-12-05,3,2,100,0.05,125,24
936,2344,2015-01-14 15:34:00,1,7,7202,9,1,2015-01-16,3,2,400,0.09,200,1
936,2345,2015-01-14 15:34:00,2,2,7202,9,1,2016-03-31,3,2,100,0.04,125,1
936,2346,2015-01-14 15:34:00,3,1,7202,9,1,2015-01-16,3,2,180,0.15,147,1
936,2347,2015-01-14 15:34:00,1,9,7202,9,1,2015-01-16,3,2,300,0.16,150,1
955,2369,2015-01-14 22:13:00,4,3,8117,6,1,2016-04-19,1,4,200,0.15,125,1
955,2370,2015-01-14 22:13:00,1,6,8117,6,1,2015-01-20,1,4,130,0.16,65,1
955,2371,2015-01-14 22:13:00,4,3,8117,6,1,2016-04-25,1,4,200,0.13,125,1
956,2372,2015-01-14 22:34:00,1,10,4484,1,2,2015-01-16,2,1,30,0.01,68,1
956,2373,2017-06-23 21:09:00,1,6,4484,1,2,2017-06-28,2,1,130,0.15,65,30
958,2379,2015-01-14 23:16:00,2,1,12050,1,2,2015-01-19,2,1,120,0.17,147,1
958,2380,2015-10-27 16:13:00,2,43,12050,1,2,2015-11-02,2,1,70,0.17,66,10
973,2419,2015-01-15 4:32:00,2,3,5118,11,1,2017-04-20,1,4,100,0.01,125,1
973,2420,2015-01-15 4:32:00,5,5,5118,11,1,2015-01-19,1,4,200,0.16,97,1
973,2421,2015-01-15 4:32:00,1,6,5118,11,1,2015-01-19,1,4,130,0.03,65,1
973,2422,2015-01-07 22:45:00,1,8,5118,11,1,2015-01-10,1,4,200,0.16,100,1
976,2424,2015-02-21 9:12:00,2,1,1088,3,1,2015-03-30,2,1,120,0.13,147,2
976,2425,2015-01-15 5:35:00,1,8,1088,3,1,2015-01-17,2,1,200,0.15,100,1
976,2426,2015-02-21 9:12:00,2,1,1088,3,1,2015-03-30,2,1,120,0.12,147,2
976,2427,2015-01-15 5:35:00,1,9,1088,3,1,2015-01-17,2,1,300,0.1,150,1
976,2428,2015-01-15 5:35:00,1,8,1088,3,1,2015-01-17,2,1,200,0.13,100,1
978,2433,2015-01-15 6:17:00,3,3,4130,11,2,2015-01-17,2,1,150,0.03,125,1
993,2473,2015-01-16 7:09:00,5,3,5122,6,2,2015-01-21,2,1,250,0.17,125,1
995,2475,2015-01-15 12:14:00,1,8,10907,6,2,2015-01-17,2,1,200,0.07,100,1
995,2476,2015-01-15 12:14:00,2,1,10907,6,2,2015-11-30,2,1,120,0.09,147,1
995,2477,2015-01-25 3:07:00,5,5,10907,6,2,2015-01-30,2,1,200,0.15,97,1
996,2478,2015-01-15 12:35:00,3,2,12221,9,1,2016-06-03,3,2,150,0.15,125,1
996,2479,2015-01-15 12:35:00,2,3,12221,9,1,2015-01-17,3,2,100,0.25,125,1
996,2480,2015-01-15 12:35:00,1,1,12221,9,1,2015-01-17,3,2,60,0.13,147,1
996,2481,2015-01-15 12:35:00,5,3,12221,9,1,2015-01-17,3,2,250,0.16,125,1
996,2482,2015-01-15 12:35:00,1,8,12221,9,1,2015-01-17,3,2,200,0.06,100,1
998,2483,2015-01-15 13:17:00,2,2,1739,1,1,2015-03-20,3,2,100,0.25,125,1
998,2484,2015-01-15 13:17:00,1,1,1739,1,1,2015-01-19,3,2,60,0.12,147,1
998,2485,2015-01-15 13:17:00,3,1,1739,1,1,2015-01-19,3,2,180,0.07,147,1
998,2486,2015-01-15 13:17:00,1,9,1739,1,1,2015-01-19,3,2,300,0.06,150,1
998,2487,2015-01-15 13:17:00,1,7,1739,1,1,2015-01-19,3,2,400,0.17,200,1
1103,2744,2015-01-17 2:04:00,2,1,10519,6,1,2015-01-17,4,3,120,0.2,147,1
1103,2745,2015-02-08 10:48:00,3,11,10519,6,1,2015-02-14,4,3,135,0.13,106,2
1105,2748,2015-01-17 2:46:00,4,11,9760,18,1,2015-01-23,1,4,180,0.01,106,1
1105,2749,2015-01-17 2:46:00,5,39,9760,18,1,2015-01-23,1,4,240,0.04,107,1
1105,2750,2017-01-04 3:52:00,1,7,9760,18,1,2017-01-09,1,4,400,0.04,200,25
1106,2751,2015-02-05 1:31:00,5,23,2106,18,2,2015-02-07,1,4,260,0.02,122,2
1108,2754,2015-11-25 1:38:00,1,18,7700,18,2,2015-12-01,1,4,32,0.15,73,11
1121,2784,2016-02-20 19:12:00,4,1,423,3,2,2016-02-26,3,2,240,0.2,147,14
1121,2785,2015-04-07 21:35:00,1,6,423,3,2,2015-02-28,3,2,130,0.1,65,4
1121,2786,2017-03-10 21:28:00,1,2,423,3,2,2017-03-13,3,2,50,0.2,125,27
1123,2792,2015-01-17 9:05:00,1,7,2311,8,2,2015-01-21,1,4,400,0.01,200,1
1123,2793,2015-01-28 1:32:00,5,2,2311,8,2,2015-02-03,1,4,250,0.15,125,1
1125,2795,2015-01-17 9:47:00,1,7,7287,8,1,2015-01-23,1,4,400,NULL,200,1
1128,2797,2017-01-22 7:42:00,1,9,1498,9,2,2017-01-04,1,4,300,0.05,150,25
1128,2798,2017-01-23 6:07:00,1,8,1498,9,2,2017-01-26,1,4,200,0.2,100,25
1128,2799,2015-01-17 10:50:00,3,1,1498,9,2,2016-04-20,1,4,180,0.25,147,1
1131,2804,2015-01-17 11:53:00,1,6,5533,3,1,2015-01-19,3,2,130,0.09,65,1
1131,2805,2015-01-17 11:53:00,1,1,5533,3,1,2015-01-19,3,2,60,0.04,147,1
1131,2806,2015-01-17 11:53:00,1,8,5533,3,1,2015-01-19,3,2,200,0.18,100,1
1131,2807,2015-12-04 23:52:00,5,3,5533,3,1,2015-03-08,3,2,250,0.05,125,12
1131,2808,2015-01-17 11:53:00,1,6,5533,3,1,2015-01-19,3,2,130,0.07,65,1
1133,2812,2015-01-17 12:35:00,4,18,5937,2,1,2015-01-21,3,2,128,0.1,73,1
1133,2813,2015-01-17 12:35:00,4,28,5937,2,1,2015-01-23,3,2,72,0.06,42,1
1133,2814,2016-04-19 7:44:00,1,9,5937,2,1,2016-04-24,3,2,300,NULL,150,16
1133,2815,2015-01-17 12:35:00,1,1,5937,2,1,2015-01-21,3,2,60,0.03,147,1
1135,2819,2015-01-17 13:17:00,1,9,5359,10,2,2015-01-23,3,2,300,0.25,150,1
1135,2820,2015-01-17 13:17:00,2,28,5359,10,2,2015-01-29,3,2,36,0.06,42,1
1135,2821,2015-01-17 13:17:00,3,3,5359,10,2,2015-01-23,3,2,150,0.12,125,1
1135,2822,2015-01-27 5:55:00,3,2,5359,10,2,2015-02-01,3,2,150,0.01,125,1
1138,2824,2015-01-17 14:20:00,5,4,10777,10,1,2015-01-21,1,4,500,0.02,245,1
1138,2825,2017-07-03 9:13:00,1,6,10777,10,1,2017-07-09,1,4,130,0.05,65,31
1138,2826,2015-01-17 14:20:00,5,1,10777,10,1,2015-01-21,1,4,300,0.03,147,1
1138,2827,2015-01-17 14:20:00,3,1,10777,10,1,2015-01-21,1,4,180,0.18,147,1
1138,2828,2015-01-17 14:20:00,1,5,10777,10,1,2015-01-21,1,4,40,0.02,97,1
1151,2853,2015-01-17 18:53:00,3,5,6022,6,2,2015-01-19,1,4,120,0.04,97,1
1153,2855,2015-01-17 19:35:00,2,3,712,6,1,2015-01-21,3,2,100,0.04,125,1
1156,2861,2015-07-11 1:39:00,1,9,4725,7,2,2015-07-17,1,4,300,0.15,150,7
1156,2862,2017-05-17 7:22:00,1,4,4725,7,2,2017-05-23,1,4,100,0.06,245,29
1158,2868,2015-01-17 21:20:00,1,8,7762,8,2,2015-01-21,3,2,200,0.1,100,1
1158,2869,2015-01-17 21:20:00,2,3,7762,8,2,2015-01-21,3,2,100,0.03,125,1
1161,2877,2015-01-17 22:23:00,1,7,1657,8,1,2015-01-19,1,4,400,0.16,200,1
1161,2878,2015-01-17 22:23:00,1,9,1657,8,1,2015-01-19,1,4,300,0.13,150,1
1161,2879,2015-01-17 22:23:00,5,30,1657,8,1,2015-01-19,1,4,75,0.07,36,1
1161,2880,2015-01-17 22:23:00,1,9,1657,8,1,2015-01-19,1,4,300,0.12,150,1
1163,2885,2015-08-20 1:36:00,3,30,965,11,2,2015-08-26,1,4,45,0.13,36,8
1163,2886,2016-03-07 4:49:00,1,4,965,11,2,2016-03-13,1,4,100,0.05,245,15
1163,2887,2015-01-20 14:51:00,2,2,965,11,2,2015-01-26,1,4,100,0.06,125,1
1163,2888,2015-01-17 23:06:00,1,8,965,11,2,2015-01-21,1,4,200,0.09,100,1
1163,2889,2015-01-17 23:06:00,1,2,965,11,2,2015-01-21,1,4,50,0.16,125,1
1165,2890,2015-01-17 23:48:00,1,6,5885,1,1,2015-01-23,3,2,130,0.13,65,1
1165,2891,2015-01-17 23:48:00,4,1,5885,1,1,2015-01-23,3,2,240,0.17,147,1
1165,2892,2015-01-17 23:48:00,2,1,5885,1,1,2015-01-23,3,2,120,0.13,147,1
1165,2893,2015-02-14 4:29:00,2,14,5885,1,1,2015-02-16,3,2,130,NULL,143,2
1166,2894,2015-01-18 0:09:00,5,5,8936,1,2,2015-01-20,1,4,200,0.04,97,1
1166,2895,2016-06-21 17:38:00,1,9,8936,1,2,2016-06-25,1,4,300,0.1,150,18
1166,2896,2015-03-29 13:22:00,4,2,8936,1,2,2015-04-03,1,4,200,0.02,125,3
1166,2897,2017-04-18 16:20:00,1,6,8936,1,2,2017-04-23,1,4,130,0.12,65,28
1181,2930,2015-01-18 5:24:00,4,26,5491,3,1,2015-12-27,4,3,120,0.09,55,1
